Date Start,Date End,Service,Usage Type,Blended Cost,Unblended Cost,Usage Quantity,Unit
2023-09-14,2023-09-15,Amazon Simple Storage Service,USE1-EUC1-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-14,2023-09-15,Amazon Simple Storage Service,USE1-EUN1-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-14,2023-09-15,Amazon Simple Storage Service,USE1-EUW2-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-14,2023-09-15,Amazon Simple Storage Service,USE1-USE2-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-14,2023-09-15,Amazon Simple Storage Service,USE1-USW2-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-14,2023-09-15,Amazon Virtual Private Cloud,USE1-PublicIPv4:IdleAddress,0.00,,2.10,Hrs
2023-09-14,2023-09-15,Amazon Virtual Private Cloud,USE1-PublicIPv4:InUseAddress,0.00,,174.78,Hrs
2023-09-14,2023-09-15,AmazonCloudWatch,CW:AlarmMonitorUsage,0.01,,0.13,Alarms
2023-09-14,2023-09-15,AmazonCloudWatch,USE1-DataProcessing-Bytes,0.00,,0.00,GB
2023-09-14,2023-09-15,AmazonCloudWatch,USE1-TimedStorage-ByteHrs,0.01,,0.20,GB-Month
2023-09-14,2023-09-15,AmazonCloudWatch,USW2-DataProcessing-Bytes,0.00,,0.00,GB
2023-09-14,2023-09-15,AmazonCloudWatch,USW2-TimedStorage-ByteHrs,0.00,,0.00,GB-Month
2023-09-14,2023-09-15,CloudWatch Events,USE1-Event-64K-Chunks,0.00,,90.00,64K-Chunks
2023-09-14,2023-09-15,CodeBuild,USE1-Build-Min:Linux:g1.small,0.01,,2.00,Minutes
2023-09-15,2023-09-16,AWS CloudTrail,APN1-FreeEventsRecorded,0.00,,41.00,Events
2023-09-15,2023-09-16,AWS CloudTrail,APN2-FreeEventsRecorded,0.00,,38.00,Events
2023-09-15,2023-09-16,AWS CloudTrail,APN3-FreeEventsRecorded,0.00,,38.00,Events
2023-09-15,2023-09-16,AWS CloudTrail,APS1-FreeEventsRecorded,0.00,,631.00,Events
2023-09-15,2023-09-16,AWS CloudTrail,APS2-FreeEventsRecorded,0.00,,631.00,Events
2023-09-15,2023-09-16,AWS CloudTrail,APS3-FreeEventsRecorded,0.00,,38.00,Events
2023-09-15,2023-09-16,AWS CloudTrail,CAN1-FreeEventsRecorded,0.00,,583.00,Events
2023-09-15,2023-09-16,AWS CloudTrail,EU-FreeEventsRecorded,0.00,,667.00,Events
2023-09-15,2023-09-16,AWS CloudTrail,EUC1-FreeEventsRecorded,0.00,,670.00,Events
2023-09-15,2023-09-16,AWS CloudTrail,EUN1-FreeEventsRecorded,0.00,,546.00,Events
2023-09-15,2023-09-16,AWS CloudTrail,EUW2-FreeEventsRecorded,0.00,,589.00,Events
2023-09-15,2023-09-16,AWS CloudTrail,EUW3-FreeEventsRecorded,0.00,,38.00,Events
2023-09-15,2023-09-16,AWS CloudTrail,SAE1-FreeEventsRecorded,0.00,,38.00,Events
2023-09-15,2023-09-16,AWS CloudTrail,USE1-FreeEventsRecorded,0.00,,17361.00,Events
2023-09-15,2023-09-16,AWS CloudTrail,USE2-FreeEventsRecorded,0.00,,614.00,Events
2023-09-15,2023-09-16,AWS CloudTrail,USW1-FreeEventsRecorded,0.00,,38.00,Events
2023-09-15,2023-09-16,AWS CloudTrail,USW2-FreeEventsRecorded,0.00,,1308.00,Events
2023-09-15,2023-09-16,AWS Config,APS1-ConfigurationItemRecorded,0.07,,25.00,APS1-ConfigurationItemRecorded
2023-09-15,2023-09-16,AWS Config,APS2-ConfigurationItemRecorded,0.07,,25.00,APS2-ConfigurationItemRecorded
2023-09-15,2023-09-16,AWS Config,CAN1-ConfigurationItemRecorded,0.07,,25.00,CAN1-ConfigurationItemRecorded
2023-09-15,2023-09-16,AWS Config,ConfigurationItemRecorded,1.95,,650.00,ConfigurationItemRecorded
2023-09-15,2023-09-16,AWS Config,EU-ConfigurationItemRecorded,0.07,,25.00,EU-ConfigurationItemRecorded
2023-09-15,2023-09-16,AWS Config,EUC1-ConfigurationItemRecorded,0.07,,25.00,EUC1-ConfigurationItemRecorded
2023-09-15,2023-09-16,AWS Config,EUN1-ConfigurationItemRecorded,0.07,,25.00,EU-ConfigurationItemRecorded
2023-09-15,2023-09-16,AWS Config,EUW2-ConfigurationItemRecorded,0.07,,25.00,EUW2-ConfigurationItemRecorded
2023-09-15,2023-09-16,AWS Config,USE1-ConfigRuleEvaluations,0.08,,82.00,ConfigRuleEvaluations
2023-09-15,2023-09-16,AWS Config,USE2-ConfigurationItemRecorded,0.07,,25.00,USE2-ConfigurationItemRecorded
2023-09-15,2023-09-16,AWS Config,USW2-ConfigurationItemRecorded,0.07,,25.00,USW2-ConfigurationItemRecorded
2023-09-15,2023-09-16,AWS Key Management Service,ap-southeast-1-KMS-Requests,0.00,,3.00,Requests
2023-09-15,2023-09-16,AWS Key Management Service,ap-southeast-2-KMS-Requests,0.00,,3.00,Requests
2023-09-15,2023-09-16,AWS Key Management Service,ca-central-1-KMS-Requests,0.00,,3.00,Requests
2023-09-15,2023-09-16,AWS Key Management Service,eu-central-1-KMS-Requests,0.00,,23.00,Requests
2023-09-15,2023-09-16,AWS Key Management Service,eu-north-1-KMS-Requests,0.00,,3.00,Requests
2023-09-15,2023-09-16,AWS Key Management Service,eu-west-1-KMS-Requests,0.00,,3.00,Requests
2023-09-15,2023-09-16,AWS Key Management Service,eu-west-2-KMS-Requests,0.00,,3.00,Requests
2023-09-15,2023-09-16,AWS Key Management Service,us-east-1-KMS-Requests,0.00,,101.00,Requests
2023-09-15,2023-09-16,AWS Key Management Service,us-east-2-KMS-Requests,0.00,,3.00,Requests
2023-09-15,2023-09-16,AWS Key Management Service,us-west-2-KMS-Requests,0.00,,4.00,Requests
2023-09-15,2023-09-16,AWS Lambda,Lambda-GB-Second,0.00,,60.32,Second
2023-09-15,2023-09-16,AWS Lambda,Request,0.00,,509.00,Requests
2023-09-15,2023-09-16,AWS Lambda,USW2-Lambda-GB-Second,0.00,,39.65,Second
2023-09-15,2023-09-16,AWS Lambda,USW2-Request,0.00,,120.00,Requests
2023-09-15,2023-09-16,AWS Secrets Manager,USE1-AWSSecretsManager-Secrets,0.00,,0.00,Secrets
2023-09-15,2023-09-16,AWS Secrets Manager,USE1-AWSSecretsManagerAPIRequest,0.00,,6.00,API Requests
2023-09-15,2023-09-16,AWS Security Hub,USE1-OtherProduct:PaidFindingsIngestion,0.00,,60.00,Finding Ingestion Events
2023-09-15,2023-09-16,AWS Security Hub,USE1-PaidComplianceCheck,0.28,,508.00,Security Checks
2023-09-15,2023-09-16,AWS Security Hub,USE1-SecurityHubProduct:FreeFindingsIngestion,0.00,,1241.00,Finding Ingestion Events
2023-09-15,2023-09-16,Amazon EC2 Container Registry (ECR),TimedStorage-ByteHrs,0.00,,0.00,GB-Month
2023-09-15,2023-09-16,EC2 - Other,CPUCredits:t3,0.00,,0.01,vCPU-Hours
2023-09-15,2023-09-16,EC2 - Other,DataTransfer-Regional-Bytes,0.00,,0.00,GB
2023-09-15,2023-09-16,EC2 - Other,EBS:VolumeUsage.gp3,0.02,,0.26,GB-Month
2023-09-15,2023-09-16,EC2 - Other,ElasticIP:IdleAddress,0.12,,24.00,Hrs
2023-09-15,2023-09-16,EC2 - Other,NatGateway-Bytes,0.00,,0.00,GB
2023-09-15,2023-09-16,EC2 - Other,NatGateway-Hours,1.13,,25.00,Hrs
2023-09-15,2023-09-16,EC2 - Other,USE1-APN1-AWS-In-Bytes,0.00,,0.00,GB
2023-09-15,2023-09-16,EC2 - Other,USE1-APS1-AWS-In-Bytes,0.00,,0.00,GB
2023-09-15,2023-09-16,EC2 - Other,USE1-EUN1-AWS-In-Bytes,0.00,,0.00,GB
2023-09-15,2023-09-16,EC2 - Other,USE1-EUW2-AWS-In-Bytes,0.00,,0.00,GB
2023-09-15,2023-09-16,EC2 - Other,USE1-USW2-AWS-In-Bytes,0.00,,0.00,GB
2023-09-15,2023-09-16,Amazon Elastic Compute Cloud - Compute,BoxUsage:t3.small,0.48,,23.21,Hrs
2023-09-15,2023-09-16,Amazon Elastic Compute Cloud - Compute,DataTransfer-In-Bytes,0.00,,0.00,GB
2023-09-15,2023-09-16,Amazon Elastic Compute Cloud - Compute,DataTransfer-Out-Bytes,0.00,,0.00,GB
2023-09-15,2023-09-16,Amazon Elastic Container Service,DataTransfer-Regional-Bytes,0.00,,0.00,GB
2023-09-15,2023-09-16,Amazon Elastic Container Service,USE1-Fargate-GB-Hours,1.20,,270.93,Hrs
2023-09-15,2023-09-16,Amazon Elastic Container Service,USE1-Fargate-vCPU-Hours:perCPU,2.74,,67.73,Hrs
2023-09-15,2023-09-16,Amazon Elastic Load Balancing,DataTransfer-Regional-Bytes,0.00,,0.00,GB
2023-09-15,2023-09-16,Amazon Elastic Load Balancing,LCUUsage,0.00,,0.00,LCU-Hrs
2023-09-15,2023-09-16,Amazon Elastic Load Balancing,LoadBalancerUsage,0.54,,24.00,Hrs
2023-09-15,2023-09-16,Amazon GuardDuty,USE1-PaidEventsAnalyzed,0.05,,12694.00,Events
2023-09-15,2023-09-16,Amazon GuardDuty,USE1-PaidEventsAnalyzed-Bytes,0.00,,0.00,GB
2023-09-15,2023-09-16,Amazon GuardDuty,USE1-PaidS3DataEventsAnalyzed,0.00,,75.00,Events
2023-09-15,2023-09-16,Amazon Macie,USE1-PaidDataInventoryEvaluation,0.02,,6.00,Bucket-days
2023-09-15,2023-09-16,Amazon Relational Database Service,Aurora:IO-OptimizedStorageUsage,0.00,,0.00,GB-Month
2023-09-15,2023-09-16,Amazon Relational Database Service,Aurora:StorageIOUsage,0.02,,121475.00,IOs
2023-09-15,2023-09-16,Amazon Relational Database Service,Aurora:StorageUsage,0.00,,0.00,GB-Month
2023-09-15,2023-09-16,Amazon Relational Database Service,InstanceUsage:db.r5.large,5.79,,19.97,Hrs
2023-09-15,2023-09-16,Amazon Relational Database Service,InstanceUsageIOOptimized:db.r5.2xl,7.36,,4.88,Hrs
2023-09-15,2023-09-16,Amazon Relational Database Service,InstanceUsageIOOptimized:db.r5.large,0.98,,2.60,Hrs
2023-09-15,2023-09-16,Amazon Simple Notification Service,APS1-Requests-Tier1,0.00,,3.00,Requests
2023-09-15,2023-09-16,Amazon Simple Notification Service,APS2-Requests-Tier1,0.00,,3.00,Requests
2023-09-15,2023-09-16,Amazon Simple Notification Service,CAN1-Requests-Tier1,0.00,,3.00,Requests
2023-09-15,2023-09-16,Amazon Simple Notification Service,DataTransfer-In-Bytes,0.00,,0.00,GB
2023-09-15,2023-09-16,Amazon Simple Notification Service,DataTransfer-Out-Bytes,0.00,,0.00,GB
2023-09-15,2023-09-16,Amazon Simple Notification Service,DeliveryAttempts-LAMBDA,0.00,,365.00,Notifications
2023-09-15,2023-09-16,Amazon Simple Notification Service,EU-Requests-Tier1,0.00,,3.00,Requests
2023-09-15,2023-09-16,Amazon Simple Notification Service,EUC1-Requests-Tier1,0.00,,3.00,Requests
2023-09-15,2023-09-16,Amazon Simple Notification Service,EUN1-Requests-Tier1,0.00,,3.00,Requests
2023-09-15,2023-09-16,Amazon Simple Notification Service,EUW2-Requests-Tier1,0.00,,3.00,Requests
2023-09-15,2023-09-16,Amazon Simple Notification Service,Requests-Tier1,0.00,,372.00,Requests
2023-09-15,2023-09-16,Amazon Simple Notification Service,USE2-Requests-Tier1,0.00,,3.00,Requests
2023-09-15,2023-09-16,Amazon Simple Notification Service,USW2-Requests-Tier1,0.00,,5.00,Requests
2023-09-15,2023-09-16,Amazon Simple Queue Service,APS1-Requests-Tier1,0.00,,1.00,Requests
2023-09-15,2023-09-16,Amazon Simple Queue Service,APS2-Requests-Tier1,0.00,,1.00,Requests
2023-09-15,2023-09-16,Amazon Simple Queue Service,CAN1-Requests-Tier1,0.00,,1.00,Requests
2023-09-15,2023-09-16,Amazon Simple Queue Service,EU-Requests-Tier1,0.00,,1.00,Requests
2023-09-15,2023-09-16,Amazon Simple Queue Service,EUC1-Requests-Tier1,0.00,,1.00,Requests
2023-09-15,2023-09-16,Amazon Simple Queue Service,EUN1-Requests-Tier1,0.00,,1.00,Requests
2023-09-15,2023-09-16,Amazon Simple Queue Service,EUW2-Requests-Tier1,0.00,,1.00,Requests
2023-09-15,2023-09-16,Amazon Simple Queue Service,Requests-RBP,0.00,,1.00,Requests
2023-09-15,2023-09-16,Amazon Simple Queue Service,USE2-Requests-Tier1,0.00,,1.00,Requests
2023-09-15,2023-09-16,Amazon Simple Queue Service,USW2-Requests-Tier1,0.00,,1.00,Requests
2023-09-15,2023-09-16,Amazon Simple Storage Service,Requests-Tier1,0.00,,92.00,Requests
2023-09-15,2023-09-16,Amazon Simple Storage Service,Requests-Tier2,0.00,,560.00,Requests
2023-09-15,2023-09-16,Amazon Simple Storage Service,TimedStorage-ByteHrs,0.00,,0.02,GB-Month
2023-09-15,2023-09-16,Amazon Simple Storage Service,USE1-APS1-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-15,2023-09-16,Amazon Simple Storage Service,USE1-APS2-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-15,2023-09-16,Amazon Simple Storage Service,USE1-CAN1-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-15,2023-09-16,Amazon Simple Storage Service,USE1-EU-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-15,2023-09-16,Amazon Simple Storage Service,USE1-EUC1-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-15,2023-09-16,Amazon Simple Storage Service,USE1-EUN1-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-15,2023-09-16,Amazon Simple Storage Service,USE1-EUW2-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-15,2023-09-16,Amazon Simple Storage Service,USE1-USE2-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-15,2023-09-16,Amazon Simple Storage Service,USE1-USW2-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-15,2023-09-16,Amazon Virtual Private Cloud,USE1-PublicIPv4:IdleAddress,0.00,,24.11,Hrs
2023-09-15,2023-09-16,Amazon Virtual Private Cloud,USE1-PublicIPv4:InUseAddress,0.00,,179.60,Hrs
2023-09-15,2023-09-16,AmazonCloudWatch,CW:AlarmMonitorUsage,0.01,,0.13,Alarms
2023-09-15,2023-09-16,AmazonCloudWatch,USE1-DataProcessing-Bytes,0.01,,0.01,GB
2023-09-15,2023-09-16,AmazonCloudWatch,USE1-TimedStorage-ByteHrs,0.01,,0.20,GB-Month
2023-09-15,2023-09-16,AmazonCloudWatch,USW2-DataProcessing-Bytes,0.00,,0.00,GB
2023-09-15,2023-09-16,AmazonCloudWatch,USW2-TimedStorage-ByteHrs,0.00,,0.00,GB-Month
2023-09-15,2023-09-16,CloudWatch Events,USE1-Event-64K-Chunks,0.00,,205.00,64K-Chunks
2023-09-15,2023-09-16,CodeBuild,USE1-Build-Min:Linux:g1.small,0.03,,6.00,Minutes
2023-09-16,2023-09-17,AWS CloudTrail,APN1-FreeEventsRecorded,0.00,,41.00,Events
2023-09-16,2023-09-17,AWS CloudTrail,APN2-FreeEventsRecorded,0.00,,41.00,Events
2023-09-16,2023-09-17,AWS CloudTrail,APN3-FreeEventsRecorded,0.00,,41.00,Events
2023-09-16,2023-09-17,AWS CloudTrail,APS1-FreeEventsRecorded,0.00,,618.00,Events
2023-09-16,2023-09-17,AWS CloudTrail,APS2-FreeEventsRecorded,0.00,,621.00,Events
2023-09-16,2023-09-17,AWS CloudTrail,APS3-FreeEventsRecorded,0.00,,41.00,Events
2023-09-16,2023-09-17,AWS CloudTrail,CAN1-FreeEventsRecorded,0.00,,559.00,Events
2023-09-16,2023-09-17,AWS CloudTrail,EU-FreeEventsRecorded,0.00,,629.00,Events
2023-09-16,2023-09-17,AWS CloudTrail,EUC1-FreeEventsRecorded,0.00,,649.00,Events
2023-09-16,2023-09-17,AWS CloudTrail,EUN1-FreeEventsRecorded,0.00,,518.00,Events
2023-09-16,2023-09-17,AWS CloudTrail,EUW2-FreeEventsRecorded,0.00,,568.00,Events
2023-09-16,2023-09-17,AWS CloudTrail,EUW3-FreeEventsRecorded,0.00,,41.00,Events
2023-09-16,2023-09-17,AWS CloudTrail,SAE1-FreeEventsRecorded,0.00,,41.00,Events
2023-09-16,2023-09-17,AWS CloudTrail,USE1-FreeEventsRecorded,0.00,,11831.00,Events
2023-09-16,2023-09-17,AWS CloudTrail,USE2-FreeEventsRecorded,0.00,,591.00,Events
2023-09-16,2023-09-17,AWS CloudTrail,USW1-FreeEventsRecorded,0.00,,41.00,Events
2023-09-16,2023-09-17,AWS CloudTrail,USW2-FreeEventsRecorded,0.00,,1302.00,Events
2023-09-16,2023-09-17,AWS Config,APS1-ConfigurationItemRecorded,0.01,,2.00,APS1-ConfigurationItemRecorded
2023-09-16,2023-09-17,AWS Config,APS2-ConfigurationItemRecorded,0.01,,2.00,APS2-ConfigurationItemRecorded
2023-09-16,2023-09-17,AWS Config,CAN1-ConfigurationItemRecorded,0.01,,2.00,CAN1-ConfigurationItemRecorded
2023-09-16,2023-09-17,AWS Config,ConfigurationItemRecorded,0.32,,108.00,ConfigurationItemRecorded
2023-09-16,2023-09-17,AWS Config,EU-ConfigurationItemRecorded,0.01,,2.00,EU-ConfigurationItemRecorded
2023-09-16,2023-09-17,AWS Config,EUC1-ConfigurationItemRecorded,0.01,,2.00,EUC1-ConfigurationItemRecorded
2023-09-16,2023-09-17,AWS Config,EUN1-ConfigurationItemRecorded,0.01,,2.00,EU-ConfigurationItemRecorded
2023-09-16,2023-09-17,AWS Config,EUW2-ConfigurationItemRecorded,0.01,,2.00,EUW2-ConfigurationItemRecorded
2023-09-16,2023-09-17,AWS Config,USE1-ConfigRuleEvaluations,0.07,,72.00,ConfigRuleEvaluations
2023-09-16,2023-09-17,AWS Config,USE2-ConfigurationItemRecorded,0.01,,2.00,USE2-ConfigurationItemRecorded
2023-09-16,2023-09-17,AWS Config,USW2-ConfigurationItemRecorded,0.01,,2.00,USW2-ConfigurationItemRecorded
2023-09-16,2023-09-17,AWS Key Management Service,ap-southeast-1-KMS-Requests,0.00,,3.00,Requests
2023-09-16,2023-09-17,AWS Key Management Service,ap-southeast-2-KMS-Requests,0.00,,3.00,Requests
2023-09-16,2023-09-17,AWS Key Management Service,ca-central-1-KMS-Requests,0.00,,3.00,Requests
2023-09-16,2023-09-17,AWS Key Management Service,eu-central-1-KMS-Requests,0.00,,23.00,Requests
2023-09-16,2023-09-17,AWS Key Management Service,eu-north-1-KMS-Requests,0.00,,3.00,Requests
2023-09-16,2023-09-17,AWS Key Management Service,eu-west-1-KMS-Requests,0.00,,3.00,Requests
2023-09-16,2023-09-17,AWS Key Management Service,eu-west-2-KMS-Requests,0.00,,3.00,Requests
2023-09-16,2023-09-17,AWS Key Management Service,us-east-1-KMS-Requests,0.00,,31.00,Requests
2023-09-16,2023-09-17,AWS Key Management Service,us-east-2-KMS-Requests,0.00,,3.00,Requests
2023-09-16,2023-09-17,AWS Key Management Service,us-west-2-KMS-Requests,0.00,,3.00,Requests
2023-09-16,2023-09-17,AWS Lambda,Lambda-GB-Second,0.00,,46.86,Second
2023-09-16,2023-09-17,AWS Lambda,Request,0.00,,188.00,Requests
2023-09-16,2023-09-17,AWS Lambda,USW2-Lambda-GB-Second,0.00,,39.07,Second
2023-09-16,2023-09-17,AWS Lambda,USW2-Request,0.00,,120.00,Requests
2023-09-16,2023-09-17,AWS Secrets Manager,USE1-AWSSecretsManager-Secrets,0.01,,0.03,Secrets
2023-09-16,2023-09-17,AWS Secrets Manager,USE1-AWSSecretsManagerAPIRequest,0.00,,4.00,API Requests
2023-09-16,2023-09-17,AWS Security Hub,USE1-OtherProduct:PaidFindingsIngestion,0.00,,16.00,Finding Ingestion Events
2023-09-16,2023-09-17,AWS Security Hub,USE1-PaidComplianceCheck,0.09,,164.00,Security Checks
2023-09-16,2023-09-17,AWS Security Hub,USE1-SecurityHubProduct:FreeFindingsIngestion,0.00,,1007.00,Finding Ingestion Events
2023-09-16,2023-09-17,Amazon EC2 Container Registry (ECR),TimedStorage-ByteHrs,0.00,,0.00,GB-Month
2023-09-16,2023-09-17,EC2 - Other,DataTransfer-Regional-Bytes,0.00,,0.00,GB
2023-09-16,2023-09-17,EC2 - Other,EBS:VolumeUsage.gp3,0.02,,0.27,GB-Month
2023-09-16,2023-09-17,EC2 - Other,ElasticIP:IdleAddress,0.12,,24.00,Hrs
2023-09-16,2023-09-17,EC2 - Other,NatGateway-Bytes,0.00,,0.00,GB
2023-09-16,2023-09-17,EC2 - Other,NatGateway-Hours,1.08,,24.00,Hrs
2023-09-16,2023-09-17,EC2 - Other,USE1-APN1-AWS-In-Bytes,0.00,,0.00,GB
2023-09-16,2023-09-17,EC2 - Other,USE1-APS1-AWS-In-Bytes,0.00,,0.00,GB
2023-09-16,2023-09-17,EC2 - Other,USE1-EUC1-AWS-In-Bytes,0.00,,0.00,GB
2023-09-16,2023-09-17,EC2 - Other,USE1-EUN1-AWS-In-Bytes,0.00,,0.00,GB
2023-09-16,2023-09-17,EC2 - Other,USE1-EUW2-AWS-In-Bytes,0.00,,0.00,GB
2023-09-16,2023-09-17,EC2 - Other,USE1-MEC1-AWS-In-Bytes,0.00,,0.00,GB
2023-09-16,2023-09-17,EC2 - Other,USE1-USW2-AWS-In-Bytes,0.00,,0.00,GB
2023-09-16,2023-09-17,Amazon Elastic Compute Cloud - Compute,BoxUsage:t3.small,0.50,,23.99,Hrs
2023-09-16,2023-09-17,Amazon Elastic Compute Cloud - Compute,DataTransfer-In-Bytes,0.00,,0.00,GB
2023-09-16,2023-09-17,Amazon Elastic Compute Cloud - Compute,DataTransfer-Out-Bytes,0.00,,0.00,GB
2023-09-16,2023-09-17,Amazon Elastic Container Service,USE1-Fargate-GB-Hours,1.28,,288.00,Hrs
2023-09-16,2023-09-17,Amazon Elastic Container Service,USE1-Fargate-vCPU-Hours:perCPU,2.91,,72.00,Hrs
2023-09-16,2023-09-17,Amazon Elastic Load Balancing,LoadBalancerUsage,0.54,,24.00,Hrs
2023-09-16,2023-09-17,Amazon GuardDuty,USE1-PaidEventsAnalyzed,0.03,,6955.00,Events
2023-09-16,2023-09-17,Amazon GuardDuty,USE1-PaidEventsAnalyzed-Bytes,0.00,,0.00,GB
2023-09-16,2023-09-17,Amazon GuardDuty,USE1-PaidS3DataEventsAnalyzed,0.00,,5.00,Events
2023-09-16,2023-09-17,Amazon Macie,USE1-PaidDataInventoryEvaluation,0.02,,6.00,Bucket-days
2023-09-16,2023-09-17,Amazon Relational Database Service,Aurora:BackupUsage,0.00,,0.00,GB-Month
2023-09-16,2023-09-17,Amazon Relational Database Service,Aurora:IO-OptimizedStorageUsage,0.00,,0.00,GB-Month
2023-09-16,2023-09-17,Amazon Relational Database Service,Aurora:StorageUsage,0.00,,0.00,GB-Month
2023-09-16,2023-09-17,Amazon Relational Database Service,InstanceUsageIOOptimized:db.r5.2xl,72.38,,48.00,Hrs
2023-09-16,2023-09-17,Amazon Relational Database Service,InstanceUsageIOOptimized:db.r5.large,9.05,,24.00,Hrs
2023-09-16,2023-09-17,Amazon Simple Notification Service,APS1-Requests-Tier1,0.00,,3.00,Requests
2023-09-16,2023-09-17,Amazon Simple Notification Service,APS2-Requests-Tier1,0.00,,3.00,Requests
2023-09-16,2023-09-17,Amazon Simple Notification Service,CAN1-Requests-Tier1,0.00,,3.00,Requests
2023-09-16,2023-09-17,Amazon Simple Notification Service,DataTransfer-In-Bytes,0.00,,0.00,GB
2023-09-16,2023-09-17,Amazon Simple Notification Service,DataTransfer-Out-Bytes,0.00,,0.00,GB
2023-09-16,2023-09-17,Amazon Simple Notification Service,DeliveryAttempts-LAMBDA,0.00,,61.00,Notifications
2023-09-16,2023-09-17,Amazon Simple Notification Service,EU-Requests-Tier1,0.00,,3.00,Requests
2023-09-16,2023-09-17,Amazon Simple Notification Service,EUC1-Requests-Tier1,0.00,,3.00,Requests
2023-09-16,2023-09-17,Amazon Simple Notification Service,EUN1-Requests-Tier1,0.00,,3.00,Requests
2023-09-16,2023-09-17,Amazon Simple Notification Service,EUW2-Requests-Tier1,0.00,,3.00,Requests
2023-09-16,2023-09-17,Amazon Simple Notification Service,Requests-Tier1,0.00,,69.00,Requests
2023-09-16,2023-09-17,Amazon Simple Notification Service,USE2-Requests-Tier1,0.00,,3.00,Requests
2023-09-16,2023-09-17,Amazon Simple Notification Service,USW2-Requests-Tier1,0.00,,6.00,Requests
2023-09-16,2023-09-17,Amazon Simple Queue Service,APS1-Requests-Tier1,0.00,,1.00,Requests
2023-09-16,2023-09-17,Amazon Simple Queue Service,APS2-Requests-Tier1,0.00,,1.00,Requests
2023-09-16,2023-09-17,Amazon Simple Queue Service,CAN1-Requests-Tier1,0.00,,1.00,Requests
2023-09-16,2023-09-17,Amazon Simple Queue Service,EU-Requests-Tier1,0.00,,1.00,Requests
2023-09-16,2023-09-17,Amazon Simple Queue Service,EUC1-Requests-Tier1,0.00,,1.00,Requests
2023-09-16,2023-09-17,Amazon Simple Queue Service,EUN1-Requests-Tier1,0.00,,1.00,Requests
2023-09-16,2023-09-17,Amazon Simple Queue Service,EUW2-Requests-Tier1,0.00,,1.00,Requests
2023-09-16,2023-09-17,Amazon Simple Queue Service,Requests-RBP,0.00,,1.00,Requests
2023-09-16,2023-09-17,Amazon Simple Queue Service,USE2-Requests-Tier1,0.00,,1.00,Requests
2023-09-16,2023-09-17,Amazon Simple Queue Service,USW2-Requests-Tier1,0.00,,1.00,Requests
2023-09-16,2023-09-17,Amazon Simple Storage Service,Requests-Tier1,0.00,,33.00,Requests
2023-09-16,2023-09-17,Amazon Simple Storage Service,Requests-Tier2,0.00,,346.00,Requests
2023-09-16,2023-09-17,Amazon Simple Storage Service,TimedStorage-ByteHrs,0.00,,0.02,GB-Month
2023-09-16,2023-09-17,Amazon Simple Storage Service,USE1-APS1-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-16,2023-09-17,Amazon Simple Storage Service,USE1-APS2-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-16,2023-09-17,Amazon Simple Storage Service,USE1-CAN1-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-16,2023-09-17,Amazon Simple Storage Service,USE1-EU-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-16,2023-09-17,Amazon Simple Storage Service,USE1-EUC1-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-16,2023-09-17,Amazon Simple Storage Service,USE1-EUN1-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-16,2023-09-17,Amazon Simple Storage Service,USE1-EUW2-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-16,2023-09-17,Amazon Simple Storage Service,USE1-USE2-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-16,2023-09-17,Amazon Simple Storage Service,USE1-USW2-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-16,2023-09-17,Amazon Virtual Private Cloud,USE1-PublicIPv4:IdleAddress,0.00,,24.00,Hrs
2023-09-16,2023-09-17,Amazon Virtual Private Cloud,USE1-PublicIPv4:InUseAddress,0.00,,192.00,Hrs
2023-09-16,2023-09-17,AmazonCloudWatch,CW:AlarmMonitorUsage,0.01,,0.13,Alarms
2023-09-16,2023-09-17,AmazonCloudWatch,USE1-DataProcessing-Bytes,0.00,,0.00,GB
2023-09-16,2023-09-17,AmazonCloudWatch,USE1-TimedStorage-ByteHrs,0.01,,0.20,GB-Month
2023-09-16,2023-09-17,AmazonCloudWatch,USW2-DataProcessing-Bytes,0.00,,0.00,GB
2023-09-16,2023-09-17,AmazonCloudWatch,USW2-TimedStorage-ByteHrs,0.00,,0.00,GB-Month
